target_id,sales_rep_id,year,quarter,month,quota_amount,actual_amount,achievement_percent,deals_closed,avg_deal_size,new_customers,territory,sales_team
TGT-2023-Q3-REP-0127-09,REP-0127,2023,Q3,September,66833.33,35275.76,52.78,27,1306.51,9,APAC,Mid-Market
TGT-2023-Q3-REP-0129-09,REP-0129,2023,Q3,September,74416.67,103184.37,138.66,26,3968.63,12,East,Mid-Market
TGT-2023-Q3-REP-0130-09,REP-0130,2023,Q3,September,37416.67,56058.78,149.82,48,1167.89,24,West,Inside Sales
TGT-2023-Q3-REP-0131-09,REP-0131,2023,Q3,September,46666.67,47180.09,101.10,41,1150.73,13,East,SMB Sales
TGT-2023-Q3-REP-0132-09,REP-0132,2023,Q3,September,83583.33,79253.05,94.82,11,7204.82,5,EMEA,Enterprise Sales
TGT-2023-Q3-REP-0133-09,REP-0133,2023,Q3,September,99416.67,135700.13,136.50,16,8481.26,8,West,Enterprise Sales
TGT-2023-Q3-REP-0134-09,REP-0134,2023,Q3,September,71000.00,90136.35,126.95,23,3918.97,13,East,Mid-Market
TGT-2023-Q3-REP-0135-09,REP-0135,2023,Q3,September,39166.67,57169.14,145.96,49,1166.72,29,APAC,Inside Sales
TGT-2023-Q3-REP-0136-09,REP-0136,2023,Q3,September,130833.33,175309.88,133.99,13,13485.38,4,LATAM,Partner Sales
TGT-2023-Q3-REP-0137-09,REP-0137,2023,Q3,September,47083.33,34453.37,73.18,25,1378.13,7,East,SMB Sales
TGT-2023-Q3-REP-0138-09,REP-0138,2023,Q3,September,44833.33,44174.77,98.53,44,1003.97,25,LATAM,Inside Sales
TGT-2023-Q3-REP-0139-09,REP-0139,2023,Q3,September,114750.00,98215.98,85.59,17,5777.41,9,LATAM,Partner Sales
TGT-2023-Q3-REP-0141-09,REP-0141,2023,Q3,September,102333.33,147629.40,144.26,11,13420.85,4,LATAM,Enterprise Sales
TGT-2023-Q3-REP-0142-09,REP-0142,2023,Q3,September,77750.00,57205.22,73.58,18,3178.07,9,EMEA,Mid-Market
TGT-2023-Q3-REP-0143-09,REP-0143,2023,Q3,September,83416.67,121704.85,145.90,18,6761.38,5,East,Enterprise Sales
TGT-2023-Q3-REP-0145-09,REP-0145,2023,Q3,September,41916.67,39349.50,93.88,39,1008.96,15,LATAM,Inside Sales
TGT-2023-Q3-REP-0146-09,REP-0146,2023,Q3,September,129583.33,186208.10,143.70,12,15517.34,6,LATAM,Partner Sales
TGT-2023-Q3-REP-0147-09,REP-0147,2023,Q3,September,75750.00,85236.99,112.52,22,3874.41,11,West,Mid-Market
TGT-2023-Q3-REP-0148-09,REP-0148,2023,Q3,September,42916.67,38093.79,88.76,38,1002.47,13,EMEA,SMB Sales
TGT-2023-Q3-REP-0149-09,REP-0149,2023,Q3,September,94000.00,139036.33,147.91,18,7724.24,5,APAC,Enterprise Sales
TGT-2023-Q3-REP-0150-09,REP-0150,2023,Q3,September,43500.00,53048.64,121.95,41,1293.87,20,East,SMB Sales
TGT-2023-Q4-REP-0001-10,REP-0001,2023,Q4,October,107833.33,185337.57,171.87,9,20593.06,3,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0002-10,REP-0002,2023,Q4,October,41416.67,63946.60,154.40,44,1453.33,18,East,Inside Sales
TGT-2023-Q4-REP-0003-10,REP-0003,2023,Q4,October,43000.00,66288.16,154.16,43,1541.59,17,Central,SMB Sales
TGT-2023-Q4-REP-0004-10,REP-0004,2023,Q4,October,87416.67,82225.88,94.06,12,6852.16,7,East,Enterprise Sales
TGT-2023-Q4-REP-0005-10,REP-0005,2023,Q4,October,68833.33,62385.16,90.63,21,2970.72,12,APAC,Mid-Market
TGT-2023-Q4-REP-0006-10,REP-0006,2023,Q4,October,49000.00,88841.05,181.31,44,2019.11,20,LATAM,SMB Sales
TGT-2023-Q4-REP-0007-10,REP-0007,2023,Q4,October,117000.00,101429.47,86.69,15,6761.96,5,APAC,Partner Sales
TGT-2023-Q4-REP-0008-10,REP-0008,2023,Q4,October,37500.00,69352.07,184.94,42,1651.24,16,West,Inside Sales
TGT-2023-Q4-REP-0010-10,REP-0010,2023,Q4,October,71500.00,119814.47,167.57,25,4792.58,14,EMEA,Mid-Market
TGT-2023-Q4-REP-0011-10,REP-0011,2023,Q4,October,107000.00,146421.38,136.84,9,16269.04,2,EMEA,Enterprise Sales
TGT-2023-Q4-REP-0012-10,REP-0012,2023,Q4,October,69666.67,132624.92,190.37,25,5305.00,14,EMEA,Mid-Market
TGT-2023-Q4-REP-0013-10,REP-0013,2023,Q4,October,99916.67,104748.76,104.84,14,7482.05,8,Central,Enterprise Sales
TGT-2023-Q4-REP-0014-10,REP-0014,2023,Q4,October,122750.00,158654.66,129.25,14,11332.48,7,East,Partner Sales
TGT-2023-Q4-REP-0015-10,REP-0015,2023,Q4,October,77916.67,107821.96,138.38,24,4492.58,11,APAC,Mid-Market
TGT-2023-Q4-REP-0016-10,REP-0016,2023,Q4,October,76916.67,93105.96,121.05,22,4232.09,12,West,Mid-Market
TGT-2023-Q4-REP-0017-10,REP-0017,2023,Q4,October,41000.00,64345.50,156.94,31,2075.66,14,East,Inside Sales
TGT-2023-Q4-REP-0018-10,REP-0018,2023,Q4,October,85500.00,128316.11,150.08,16,8019.76,5,EMEA,Enterprise Sales
TGT-2023-Q4-REP-0019-10,REP-0019,2023,Q4,October,46083.33,37731.03,81.88,31,1217.13,13,Central,SMB Sales
TGT-2023-Q4-REP-0020-10,REP-0020,2023,Q4,October,102083.33,157776.59,154.56,10,15777.66,4,Central,Partner Sales
TGT-2023-Q4-REP-0021-10,REP-0021,2023,Q4,October,39666.67,32836.15,82.78,46,713.83,23,West,Inside Sales
TGT-2023-Q4-REP-0022-10,REP-0022,2023,Q4,October,48416.67,0.00,0.00,0,0.00,0,APAC,SMB Sales
TGT-2023-Q4-REP-0023-10,REP-0023,2023,Q4,October,42583.33,42541.69,99.90,48,886.29,17,East,Inside Sales
TGT-2023-Q4-REP-0024-10,REP-0024,2023,Q4,October,45333.33,48834.20,107.72,46,1061.61,15,Central,Inside Sales
TGT-2023-Q4-REP-0025-10,REP-0025,2023,Q4,October,41416.67,65451.85,158.03,46,1422.87,15,West,Inside Sales
TGT-2023-Q4-REP-0026-10,REP-0026,2023,Q4,October,44833.33,36856.42,82.21,41,898.94,22,LATAM,Inside Sales
TGT-2023-Q4-REP-0027-10,REP-0027,2023,Q4,October,44833.33,47706.26,106.41,44,1084.23,21,EMEA,Inside Sales
TGT-2023-Q4-REP-0029-10,REP-0029,2023,Q4,October,107333.33,169329.76,157.76,16,10583.11,6,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0030-10,REP-0030,2023,Q4,October,42250.00,57419.76,135.90,28,2050.71,15,West,SMB Sales
TGT-2023-Q4-REP-0031-10,REP-0031,2023,Q4,October,46833.33,74575.08,159.24,33,2259.85,18,Central,SMB Sales
TGT-2023-Q4-REP-0032-10,REP-0032,2023,Q4,October,102583.33,145926.61,142.25,17,8583.92,7,Central,Enterprise Sales
TGT-2023-Q4-REP-0034-10,REP-0034,2023,Q4,October,34750.00,38889.69,111.91,50,777.79,25,East,Inside Sales
TGT-2023-Q4-REP-0035-10,REP-0035,2023,Q4,October,105500.00,83676.70,79.31,10,8367.67,4,East,Enterprise Sales
TGT-2023-Q4-REP-0036-10,REP-0036,2023,Q4,October,33583.33,56210.07,167.37,48,1171.04,20,West,Inside Sales
TGT-2023-Q4-REP-0037-10,REP-0037,2023,Q4,October,53333.33,67322.70,126.23,37,1819.53,13,EMEA,SMB Sales
TGT-2023-Q4-REP-0038-10,REP-0038,2023,Q4,October,120750.00,153602.60,127.21,24,6400.11,13,LATAM,Partner Sales
TGT-2023-Q4-REP-0039-10,REP-0039,2023,Q4,October,34916.67,49845.18,142.75,45,1107.67,16,Central,Inside Sales
TGT-2023-Q4-REP-0040-10,REP-0040,2023,Q4,October,91083.33,83129.09,91.27,16,5195.57,8,East,Enterprise Sales
TGT-2023-Q4-REP-0041-10,REP-0041,2023,Q4,October,72250.00,58681.70,81.22,24,2445.07,8,APAC,Mid-Market
TGT-2023-Q4-REP-0043-10,REP-0043,2023,Q4,October,43416.67,48637.71,112.03,25,1945.51,14,Central,SMB Sales
TGT-2023-Q4-REP-0044-10,REP-0044,2023,Q4,October,90750.00,122673.95,135.18,8,15334.24,2,Central,Enterprise Sales
TGT-2023-Q4-REP-0045-10,REP-0045,2023,Q4,October,109583.33,129134.45,117.84,19,6796.55,5,East,Partner Sales
TGT-2023-Q4-REP-0046-10,REP-0046,2023,Q4,October,90250.00,115121.24,127.56,12,9593.44,5,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0048-10,REP-0048,2023,Q4,October,43416.67,64800.12,149.25,30,2160.00,13,East,Inside Sales
TGT-2023-Q4-REP-0049-10,REP-0049,2023,Q4,October,72833.33,97060.24,133.26,19,5108.43,10,West,Mid-Market
TGT-2023-Q4-REP-0050-10,REP-0050,2023,Q4,October,46166.67,29209.07,63.27,30,973.64,15,APAC,SMB Sales
TGT-2023-Q4-REP-0051-10,REP-0051,2023,Q4,October,108916.67,167125.56,153.44,24,6963.56,11,Central,Partner Sales
TGT-2023-Q4-REP-0052-10,REP-0052,2023,Q4,October,102000.00,128377.60,125.86,11,11670.69,3,West,Enterprise Sales
TGT-2023-Q4-REP-0053-10,REP-0053,2023,Q4,October,73916.67,117593.82,159.09,23,5112.77,13,EMEA,Mid-Market
TGT-2023-Q4-REP-0054-10,REP-0054,2023,Q4,October,88250.00,114348.89,129.57,15,7623.26,8,West,Enterprise Sales
TGT-2023-Q4-REP-0055-10,REP-0055,2023,Q4,October,112750.00,95611.10,84.80,15,6374.07,8,Central,Partner Sales
TGT-2023-Q4-REP-0056-10,REP-0056,2023,Q4,October,120333.33,103967.83,86.40,10,10396.78,5,APAC,Partner Sales
TGT-2023-Q4-REP-0057-10,REP-0057,2023,Q4,October,104833.33,135580.37,129.33,19,7135.81,7,East,Enterprise Sales
TGT-2023-Q4-REP-0058-10,REP-0058,2023,Q4,October,50166.67,63101.40,125.78,23,2743.54,10,LATAM,SMB Sales
TGT-2023-Q4-REP-0060-10,REP-0060,2023,Q4,October,44000.00,46249.85,105.11,42,1101.19,16,EMEA,Inside Sales
TGT-2023-Q4-REP-0061-10,REP-0061,2023,Q4,October,51500.00,68675.19,133.35,28,2452.69,14,LATAM,SMB Sales
TGT-2023-Q4-REP-0062-10,REP-0062,2023,Q4,October,50000.00,63122.60,126.25,41,1539.58,18,EMEA,SMB Sales
TGT-2023-Q4-REP-0063-10,REP-0063,2023,Q4,October,47333.33,42181.61,89.12,23,1833.98,10,LATAM,SMB Sales
TGT-2023-Q4-REP-0064-10,REP-0064,2023,Q4,October,105083.33,156203.80,148.65,8,19525.47,2,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0065-10,REP-0065,2023,Q4,October,98500.00,97009.68,98.49,19,5105.77,9,East,Enterprise Sales
TGT-2023-Q4-REP-0066-10,REP-0066,2023,Q4,October,35750.00,38481.26,107.64,25,1539.25,8,LATAM,Inside Sales
TGT-2023-Q4-REP-0067-10,REP-0067,2023,Q4,October,47416.67,57004.63,120.22,22,2591.12,10,LATAM,SMB Sales
TGT-2023-Q4-REP-0068-10,REP-0068,2023,Q4,October,78583.33,123699.47,157.41,16,7731.22,8,APAC,Mid-Market
TGT-2023-Q4-REP-0069-10,REP-0069,2023,Q4,October,70416.67,67017.62,95.17,21,3191.32,9,West,Mid-Market
TGT-2023-Q4-REP-0070-10,REP-0070,2023,Q4,October,44666.67,0.00,0.00,0,0.00,0,Central,SMB Sales
TGT-2023-Q4-REP-0071-10,REP-0071,2023,Q4,October,132500.00,126608.66,95.55,16,7913.04,5,APAC,Partner Sales
TGT-2023-Q4-REP-0073-10,REP-0073,2023,Q4,October,107333.33,180332.81,168.01,10,18033.28,3,West,Partner Sales
TGT-2023-Q4-REP-0074-10,REP-0074,2023,Q4,October,86083.33,139508.70,162.06,18,7750.48,8,East,Enterprise Sales
TGT-2023-Q4-REP-0075-10,REP-0075,2023,Q4,October,75250.00,130070.26,172.85,28,4645.37,11,APAC,Mid-Market
TGT-2023-Q4-REP-0076-10,REP-0076,2023,Q4,October,39416.67,65995.22,167.43,38,1736.72,18,Central,Inside Sales
TGT-2023-Q4-REP-0077-10,REP-0077,2023,Q4,October,43500.00,40411.18,92.90,42,962.17,22,APAC,Inside Sales
TGT-2023-Q4-REP-0078-10,REP-0078,2023,Q4,October,96916.67,0.00,0.00,0,0.00,0,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0079-10,REP-0079,2023,Q4,October,37750.00,64394.07,170.58,42,1533.19,23,EMEA,Inside Sales
TGT-2023-Q4-REP-0080-10,REP-0080,2023,Q4,October,114666.67,104693.45,91.30,22,4758.79,12,Central,Partner Sales
TGT-2023-Q4-REP-0082-10,REP-0082,2023,Q4,October,119833.33,170205.86,142.04,13,13092.76,7,EMEA,Partner Sales
TGT-2023-Q4-REP-0083-10,REP-0083,2023,Q4,October,70333.33,99942.64,142.10,15,6662.84,5,Central,Mid-Market
TGT-2023-Q4-REP-0084-10,REP-0084,2023,Q4,October,90916.67,123370.08,135.70,16,7710.63,5,East,Enterprise Sales
TGT-2023-Q4-REP-0085-10,REP-0085,2023,Q4,October,52666.67,94075.71,178.62,23,4090.25,9,West,SMB Sales
TGT-2023-Q4-REP-0086-10,REP-0086,2023,Q4,October,42083.33,47155.43,112.05,32,1473.61,18,East,SMB Sales
TGT-2023-Q4-REP-0087-10,REP-0087,2023,Q4,October,114750.00,157739.95,137.46,12,13145.00,4,Central,Partner Sales
TGT-2023-Q4-REP-0088-10,REP-0088,2023,Q4,October,44583.33,64766.04,145.27,29,2233.31,10,Central,SMB Sales
TGT-2023-Q4-REP-0089-10,REP-0089,2023,Q4,October,34000.00,54553.83,160.45,28,1948.35,15,Central,Inside Sales
TGT-2023-Q4-REP-0090-10,REP-0090,2023,Q4,October,112750.00,113938.00,101.05,21,5425.62,10,East,Partner Sales
TGT-2023-Q4-REP-0091-10,REP-0091,2023,Q4,October,41666.67,55053.17,132.13,41,1342.76,21,APAC,SMB Sales
TGT-2023-Q4-REP-0092-10,REP-0092,2023,Q4,October,88000.00,110287.47,125.33,18,6127.08,6,APAC,Enterprise Sales
TGT-2023-Q4-REP-0093-10,REP-0093,2023,Q4,October,98833.33,115719.67,117.09,8,14464.96,3,Central,Enterprise Sales
TGT-2023-Q4-REP-0094-10,REP-0094,2023,Q4,October,129666.67,187448.86,144.56,24,7810.37,7,LATAM,Partner Sales
TGT-2023-Q4-REP-0095-10,REP-0095,2023,Q4,October,66916.67,54575.34,81.56,26,2099.05,12,EMEA,Mid-Market
TGT-2023-Q4-REP-0096-10,REP-0096,2023,Q4,October,73583.33,97086.47,131.94,24,4045.27,9,East,Mid-Market
TGT-2023-Q4-REP-0098-10,REP-0098,2023,Q4,October,105750.00,147980.50,139.93,18,8221.14,9,Central,Partner Sales
TGT-2023-Q4-REP-0099-10,REP-0099,2023,Q4,October,34500.00,44845.01,129.99,34,1318.97,15,Central,Inside Sales
TGT-2023-Q4-REP-0100-10,REP-0100,2023,Q4,October,69583.33,92629.08,133.12,30,3087.64,12,APAC,Mid-Market
TGT-2023-Q4-REP-0101-10,REP-0101,2023,Q4,October,73166.67,82405.31,112.63,19,4337.12,6,EMEA,Mid-Market
TGT-2023-Q4-REP-0102-10,REP-0102,2023,Q4,October,36916.67,36657.87,99.30,33,1110.84,18,EMEA,Inside Sales
TGT-2023-Q4-REP-0103-10,REP-0103,2023,Q4,October,68083.33,65675.66,96.46,25,2627.03,14,West,Mid-Market
TGT-2023-Q4-REP-0104-10,REP-0104,2023,Q4,October,95750.00,0.00,0.00,0,0.00,0,East,Enterprise Sales
TGT-2023-Q4-REP-0105-10,REP-0105,2023,Q4,October,100916.67,152874.55,151.49,11,13897.69,6,APAC,Enterprise Sales
TGT-2023-Q4-REP-0106-10,REP-0106,2023,Q4,October,109666.67,124082.66,113.15,10,12408.27,3,EMEA,Partner Sales
TGT-2023-Q4-REP-0107-10,REP-0107,2023,Q4,October,107333.33,116091.67,108.16,23,5047.46,9,East,Partner Sales
TGT-2023-Q4-REP-0108-10,REP-0108,2023,Q4,October,102000.00,143796.53,140.98,15,9586.44,8,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0109-10,REP-0109,2023,Q4,October,46166.67,49529.77,107.28,26,1904.99,13,East,SMB Sales
TGT-2023-Q4-REP-0110-10,REP-0110,2023,Q4,October,88583.33,115753.99,130.67,16,7234.62,7,EMEA,Enterprise Sales
TGT-2023-Q4-REP-0111-10,REP-0111,2023,Q4,October,120833.33,144475.19,119.57,12,12039.60,4,East,Partner Sales
TGT-2023-Q4-REP-0112-10,REP-0112,2023,Q4,October,39250.00,48875.19,124.52,30,1629.17,13,APAC,Inside Sales
TGT-2023-Q4-REP-0113-10,REP-0113,2023,Q4,October,102250.00,110288.29,107.86,11,10026.21,6,Central,Enterprise Sales
TGT-2023-Q4-REP-0114-10,REP-0114,2023,Q4,October,105500.00,92271.17,87.46,13,7097.78,5,West,Enterprise Sales
TGT-2023-Q4-REP-0115-10,REP-0115,2023,Q4,October,125833.33,140868.25,111.95,15,9391.22,6,West,Partner Sales
TGT-2023-Q4-REP-0116-10,REP-0116,2023,Q4,October,46916.67,50538.25,107.72,41,1232.64,13,LATAM,SMB Sales
TGT-2023-Q4-REP-0117-10,REP-0117,2023,Q4,October,115666.67,0.00,0.00,0,0.00,0,West,Partner Sales
TGT-2023-Q4-REP-0118-10,REP-0118,2023,Q4,October,118416.67,215618.86,182.08,19,11348.36,10,West,Partner Sales
TGT-2023-Q4-REP-0120-10,REP-0120,2023,Q4,October,103500.00,86657.78,83.73,19,4560.94,7,APAC,Partner Sales
TGT-2023-Q4-REP-0121-10,REP-0121,2023,Q4,October,104750.00,197141.55,188.20,20,9857.08,9,West,Partner Sales
TGT-2023-Q4-REP-0122-10,REP-0122,2023,Q4,October,74916.67,119259.72,159.19,25,4770.39,8,APAC,Mid-Market
TGT-2023-Q4-REP-0123-10,REP-0123,2023,Q4,October,129166.67,84759.87,65.62,14,6054.28,5,APAC,Partner Sales
TGT-2023-Q4-REP-0124-10,REP-0124,2023,Q4,October,53833.33,93563.80,173.80,21,4455.42,9,LATAM,SMB Sales
TGT-2023-Q4-REP-0125-10,REP-0125,2023,Q4,October,118666.67,193039.31,162.67,10,19303.93,5,Central,Partner Sales
TGT-2023-Q4-REP-0127-10,REP-0127,2023,Q4,October,66833.33,32329.52,48.37,19,1701.55,7,APAC,Mid-Market
TGT-2023-Q4-REP-0129-10,REP-0129,2023,Q4,October,74416.67,71749.97,96.42,28,2562.50,9,East,Mid-Market
TGT-2023-Q4-REP-0130-10,REP-0130,2023,Q4,October,37416.67,70595.14,188.67,44,1604.43,15,West,Inside Sales
TGT-2023-Q4-REP-0131-10,REP-0131,2023,Q4,October,46666.67,0.00,0.00,0,0.00,0,East,SMB Sales
TGT-2023-Q4-REP-0132-10,REP-0132,2023,Q4,October,83583.33,132226.30,158.20,17,7778.02,7,EMEA,Enterprise Sales
TGT-2023-Q4-REP-0133-10,REP-0133,2023,Q4,October,99416.67,87822.36,88.34,15,5854.82,6,West,Enterprise Sales
TGT-2023-Q4-REP-0134-10,REP-0134,2023,Q4,October,71000.00,77798.18,109.57,28,2778.51,14,East,Mid-Market
TGT-2023-Q4-REP-0135-10,REP-0135,2023,Q4,October,39166.67,66814.54,170.59,36,1855.96,15,APAC,Inside Sales
TGT-2023-Q4-REP-0136-10,REP-0136,2023,Q4,October,130833.33,184437.64,140.97,23,8019.03,11,LATAM,Partner Sales
TGT-2023-Q4-REP-0137-10,REP-0137,2023,Q4,October,47083.33,41714.39,88.60,26,1604.40,11,East,SMB Sales
TGT-2023-Q4-REP-0138-10,REP-0138,2023,Q4,October,44833.33,56959.35,127.05,46,1238.25,26,LATAM,Inside Sales
TGT-2023-Q4-REP-0139-10,REP-0139,2023,Q4,October,114750.00,144502.38,125.93,11,13136.58,6,LATAM,Partner Sales
TGT-2023-Q4-REP-0141-10,REP-0141,2023,Q4,October,102333.33,171949.96,168.03,20,8597.50,6,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0142-10,REP-0142,2023,Q4,October,77750.00,84460.36,108.63,28,3016.44,16,EMEA,Mid-Market
TGT-2023-Q4-REP-0143-10,REP-0143,2023,Q4,October,83416.67,76482.19,91.69,15,5098.81,7,East,Enterprise Sales
TGT-2023-Q4-REP-0145-10,REP-0145,2023,Q4,October,41916.67,58003.92,138.38,42,1381.05,17,LATAM,Inside Sales
TGT-2023-Q4-REP-0146-10,REP-0146,2023,Q4,October,129583.33,130775.33,100.92,14,9341.10,6,LATAM,Partner Sales
TGT-2023-Q4-REP-0147-10,REP-0147,2023,Q4,October,75750.00,72290.40,95.43,24,3012.10,7,West,Mid-Market
TGT-2023-Q4-REP-0148-10,REP-0148,2023,Q4,October,42916.67,47455.46,110.58,24,1977.31,12,EMEA,SMB Sales
TGT-2023-Q4-REP-0149-10,REP-0149,2023,Q4,October,94000.00,97115.31,103.31,19,5111.33,7,APAC,Enterprise Sales
TGT-2023-Q4-REP-0150-10,REP-0150,2023,Q4,October,43500.00,47507.73,109.21,34,1397.29,14,East,SMB Sales
TGT-2023-Q4-REP-0001-11,REP-0001,2023,Q4,November,107833.33,167442.56,155.28,20,8372.13,11,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0002-11,REP-0002,2023,Q4,November,41416.67,37509.45,90.57,48,781.45,25,East,Inside Sales
TGT-2023-Q4-REP-0003-11,REP-0003,2023,Q4,November,43000.00,65439.45,152.18,20,3271.97,8,Central,SMB Sales
TGT-2023-Q4-REP-0004-11,REP-0004,2023,Q4,November,87416.67,77927.61,89.15,11,7084.33,5,East,Enterprise Sales
TGT-2023-Q4-REP-0005-11,REP-0005,2023,Q4,November,68833.33,95083.79,138.14,17,5593.16,6,APAC,Mid-Market
TGT-2023-Q4-REP-0006-11,REP-0006,2023,Q4,November,49000.00,80096.56,163.46,23,3482.46,13,LATAM,SMB Sales
TGT-2023-Q4-REP-0007-11,REP-0007,2023,Q4,November,117000.00,85800.73,73.33,21,4085.75,8,APAC,Partner Sales
TGT-2023-Q4-REP-0008-11,REP-0008,2023,Q4,November,37500.00,50042.34,133.45,28,1787.23,9,West,Inside Sales
TGT-2023-Q4-REP-0010-11,REP-0010,2023,Q4,November,71500.00,120859.43,169.03,22,5493.61,10,EMEA,Mid-Market
TGT-2023-Q4-REP-0011-11,REP-0011,2023,Q4,November,107000.00,165349.20,154.53,20,8267.46,8,EMEA,Enterprise Sales
TGT-2023-Q4-REP-0012-11,REP-0012,2023,Q4,November,69666.67,83869.18,120.39,23,3646.49,11,EMEA,Mid-Market
TGT-2023-Q4-REP-0013-11,REP-0013,2023,Q4,November,99916.67,106263.33,106.35,12,8855.28,3,Central,Enterprise Sales
TGT-2023-Q4-REP-0014-11,REP-0014,2023,Q4,November,122750.00,108750.18,88.59,10,10875.02,4,East,Partner Sales
TGT-2023-Q4-REP-0015-11,REP-0015,2023,Q4,November,77916.67,108819.23,139.66,26,4185.35,8,APAC,Mid-Market
TGT-2023-Q4-REP-0016-11,REP-0016,2023,Q4,November,76916.67,99860.62,129.83,19,5255.82,7,West,Mid-Market
TGT-2023-Q4-REP-0017-11,REP-0017,2023,Q4,November,41000.00,53961.76,131.61,34,1587.11,11,East,Inside Sales
TGT-2023-Q4-REP-0018-11,REP-0018,2023,Q4,November,85500.00,120785.19,141.27,16,7549.07,7,EMEA,Enterprise Sales
TGT-2023-Q4-REP-0019-11,REP-0019,2023,Q4,November,46083.33,67878.71,147.30,40,1696.97,13,Central,SMB Sales
TGT-2023-Q4-REP-0020-11,REP-0020,2023,Q4,November,102083.33,138483.66,135.66,14,9891.69,6,Central,Partner Sales
TGT-2023-Q4-REP-0021-11,REP-0021,2023,Q4,November,39666.67,60400.74,152.27,31,1948.41,10,West,Inside Sales
TGT-2023-Q4-REP-0022-11,REP-0022,2023,Q4,November,48416.67,75656.37,156.26,32,2364.26,12,APAC,SMB Sales
TGT-2023-Q4-REP-0023-11,REP-0023,2023,Q4,November,42583.33,59521.89,139.78,26,2289.30,9,East,Inside Sales
TGT-2023-Q4-REP-0024-11,REP-0024,2023,Q4,November,45333.33,54823.93,120.94,42,1305.33,22,Central,Inside Sales
TGT-2023-Q4-REP-0025-11,REP-0025,2023,Q4,November,41416.67,56937.00,137.47,42,1355.64,19,West,Inside Sales
TGT-2023-Q4-REP-0026-11,REP-0026,2023,Q4,November,44833.33,79374.41,177.04,29,2737.05,12,LATAM,Inside Sales
TGT-2023-Q4-REP-0027-11,REP-0027,2023,Q4,November,44833.33,77645.67,173.19,39,1990.91,20,EMEA,Inside Sales
TGT-2023-Q4-REP-0029-11,REP-0029,2023,Q4,November,107333.33,135514.80,126.26,15,9034.32,4,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0030-11,REP-0030,2023,Q4,November,42250.00,60518.25,143.24,45,1344.85,16,West,SMB Sales
TGT-2023-Q4-REP-0031-11,REP-0031,2023,Q4,November,46833.33,79291.76,169.31,35,2265.48,16,Central,SMB Sales
TGT-2023-Q4-REP-0032-11,REP-0032,2023,Q4,November,102583.33,159241.78,155.23,15,10616.12,5,Central,Enterprise Sales
TGT-2023-Q4-REP-0034-11,REP-0034,2023,Q4,November,34750.00,42866.17,123.36,31,1382.78,15,East,Inside Sales
TGT-2023-Q4-REP-0035-11,REP-0035,2023,Q4,November,105500.00,81393.51,77.15,18,4521.86,10,East,Enterprise Sales
TGT-2023-Q4-REP-0036-11,REP-0036,2023,Q4,November,33583.33,33488.27,99.72,49,683.43,21,West,Inside Sales
TGT-2023-Q4-REP-0037-11,REP-0037,2023,Q4,November,53333.33,81440.57,152.70,42,1939.06,13,EMEA,SMB Sales
TGT-2023-Q4-REP-0038-11,REP-0038,2023,Q4,November,120750.00,119284.60,98.79,10,11928.46,4,LATAM,Partner Sales
TGT-2023-Q4-REP-0039-11,REP-0039,2023,Q4,November,34916.67,46603.53,133.47,36,1294.54,18,Central,Inside Sales
TGT-2023-Q4-REP-0040-11,REP-0040,2023,Q4,November,91083.33,142616.04,156.58,8,17827.01,2,East,Enterprise Sales
TGT-2023-Q4-REP-0041-11,REP-0041,2023,Q4,November,72250.00,73397.72,101.59,15,4893.18,6,APAC,Mid-Market
TGT-2023-Q4-REP-0043-11,REP-0043,2023,Q4,November,43416.67,52895.99,121.83,26,2034.46,7,Central,SMB Sales
TGT-2023-Q4-REP-0044-11,REP-0044,2023,Q4,November,90750.00,84560.90,93.18,9,9395.66,4,Central,Enterprise Sales
TGT-2023-Q4-REP-0045-11,REP-0045,2023,Q4,November,109583.33,139604.75,127.40,10,13960.47,4,East,Partner Sales
TGT-2023-Q4-REP-0046-11,REP-0046,2023,Q4,November,90250.00,105783.57,117.21,10,10578.36,4,LATAM,Enterprise Sales
TGT-2023-Q4-REP-0048-11,REP-0048,2023,Q4,November,43416.67,73387.24,169.03,49,1497.70,27,East,Inside Sales
TGT-2023-Q4-REP-0049-11,REP-0049,2023,Q4,November,72833.33,115451.64,158.51,17,6791.27,5,West,Mid-Market
TGT-2023-Q4-REP-0050-11,REP-0050,2023,Q4,November,46166.67,39553.46,85.68,27,1464.94,10,APAC,SMB Sales
TGT-2023-Q4-REP-0051-11,REP-0051,2023,Q4,November,108916.67,136925.36,125.72,12,11410.45,4,Central,Partner Sales
TGT-2023-Q4-REP-0052-11,REP-0052,2023,Q4,November,102000.00,115906.28,113.63,15,7727.09,4,West,Enterprise Sales
TGT-2023-Q4-REP-0053-11,REP-0053,2023,Q4,November,73916.67,110272.20,149.18,20,5513.61,7,EMEA,Mid-Market
