customer_id,customer_name,industry,company_size,country,state_province,city,customer_since,customer_status,account_manager,annual_revenue_bucket,credit_limit,payment_terms,tax_id
CUST-00668,Digital Technologies GmbH,Technology,Enterprise,United Kingdom,England,London,2021-03-25,Active,REP-0245,$50M-$100M,80000.00,Net 60,GB631774471
CUST-00669,Metro Systems Inc,Retail,SMB,Italy,Lazio,Rome,2021-07-04,Active,REP-0245,$50M-$100M,30000.00,Prepaid,IT-612919-ABC
CUST-00670,Metro Systems Corp,Manufacturing,Mid-Market,Spain,Catalonia,Barcelona,2022-01-26,Active,REP-0134,$50M-$100M,60000.00,Net 15,SP-885113-123
CUST-00671,Central Enterprises AG,Education,Enterprise,Italy,Lazio,Rome,2022-07-27,Active,REP-0078,$10M-$50M,100000.00,Net 45,IT-831980-123
CUST-00672,Premier Systems Pte Ltd,Retail,Enterprise,Netherlands,North Holland,Amsterdam,2019-03-24,Active,REP-0089,$5M-$10M,80000.00,Net 30,NE-734165-ABC
CUST-00673,Central Systems Corp,Financial Services,Mid-Market,Netherlands,North Holland,Amsterdam,2022-04-28,Active,REP-0289,$10M-$50M,45000.00,Net 30,NE-703045-123
CUST-00674,Smart Corporation Ltd,Healthcare,Enterprise,Germany,Bavaria,Munich,2023-07-06,Inactive,REP-0112,$1M-$5M,200000.00,Net 60,DE187673063
CUST-00675,Premier Solutions AG,Financial Services,Enterprise,Singapore,,Singapore,2018-04-22,Inactive,REP-0112,$50M-$100M,150000.00,Prepaid,SG-2021-555
CUST-00676,Smart Solutions Ltd,Technology,SMB,United Kingdom,England,London,2023-09-30,Active,REP-0267,$50M-$100M,20000.00,Net 30,GB741750234
CUST-00677,Summit Innovations AG,Technology,Enterprise,United Kingdom,England,Manchester,2018-11-20,Active,REP-0267,$100M+,100000.00,Net 45,GB228443806
CUST-00678,Quantum Services Ltd,Retail,Enterprise,Netherlands,North Holland,Amsterdam,2023-12-21,Active,REP-0134,$10M-$50M,150000.00,Net 15,NE-822944-XYZ
CUST-00679,Quantum Technologies Inc,Healthcare,Mid-Market,USA,Texas,Houston,2022-03-15,Active,REP-0045,$50M-$100M,40000.00,Prepaid,43-6654450
CUST-00680,Smart Industries LLC,Government,Mid-Market,United Kingdom,England,Manchester,2019-11-13,Active,REP-0045,$10M-$50M,45000.00,Net 30,GB788543509
CUST-00681,Digital Innovations SARL,Professional Services,Enterprise,Germany,Berlin,Berlin,2019-06-17,Active,REP-0156,$100M+,200000.00,Prepaid,DE333854547
CUST-00682,Smart Partners GmbH,Technology,Mid-Market,Spain,Madrid,Madrid,2018-01-03,Active,REP-0045,$1M-$5M,50000.00,Net 15,SP-297811-ABC
CUST-00683,Nexus Partners SRL,Manufacturing,Enterprise,France,Auvergne-Rhône-Alpes,Lyon,2019-09-23,Active,REP-0078,$5M-$10M,200000.00,Net 15,FR-539911-ABC
CUST-00684,Metro Corporation Pte Ltd,Retail,SMB,USA,Washington,Seattle,2019-12-17,Active,REP-0245,$100M+,20000.00,Prepaid,39-8151332
CUST-00685,Elite Industries SRL,Technology,Enterprise,USA,Texas,Houston,2022-08-31,Active,REP-0045,$10M-$50M,150000.00,Net 30,39-7105582
CUST-00686,Pro Technologies SARL,Healthcare,Mid-Market,Singapore,,Singapore,2021-08-30,Churned,REP-0078,$10M-$50M,50000.00,Net 30,SG-2023-305
CUST-00687,Central Innovations Inc,Government,Enterprise,Spain,Catalonia,Barcelona,2018-12-28,Active,REP-0156,$5M-$10M,80000.00,Net 60,SP-212933-123
CUST-00688,Apex Industries Inc,Healthcare,Enterprise,France,Ile-de-France,Paris,2024-05-01,Active,REP-0112,$50M-$100M,200000.00,Net 15,FR-192636-ABC
CUST-00689,Innovative Enterprises LLC,Professional Services,Enterprise,USA,Illinois,Chicago,2021-01-27,Active,REP-0134,$10M-$50M,200000.00,Net 15,92-8361537
CUST-00690,Innovative Systems LLC,Government,SMB,Singapore,,Singapore,2021-02-16,Active,REP-0289,$5M-$10M,30000.00,Net 60,SG-2024-671
CUST-00691,Smart Services Corp,Healthcare,Enterprise,United Kingdom,England,Manchester,2023-01-25,Active,REP-0089,$1M-$5M,100000.00,Net 45,GB306413949
CUST-00692,Smart Corporation LLC,Retail,Enterprise,Singapore,,Singapore,2021-10-07,Inactive,REP-0045,$10M-$50M,200000.00,Net 60,SG-2024-327
CUST-00693,Nexus Innovations GmbH,Retail,Enterprise,Singapore,,Singapore,2022-12-26,Churned,REP-0112,$100M+,80000.00,Net 45,SG-2023-617
CUST-00694,Metro Innovations Ltd,Government,Mid-Market,Italy,Lazio,Rome,2019-08-14,Inactive,REP-0089,$1M-$5M,60000.00,Net 45,IT-684506-XYZ
CUST-00695,Summit Corporation AG,Financial Services,Enterprise,USA,California,San Diego,2023-08-10,Active,REP-0267,$100M+,100000.00,Net 60,37-2420844
CUST-00696,Metro Systems AG,Healthcare,SMB,Netherlands,North Holland,Amsterdam,2023-08-14,Active,REP-0267,$50M-$100M,30000.00,Net 45,NE-495098-123
CUST-00697,Digital Enterprises SARL,Professional Services,SMB,United Kingdom,England,Manchester,2023-07-09,Active,REP-0245,$10M-$50M,15000.00,Net 45,GB801045449
CUST-00698,Apex Services Corp,Healthcare,SMB,Spain,Madrid,Madrid,2022-11-09,Active,REP-0203,$5M-$10M,25000.00,Net 15,SP-519722-123
CUST-00699,Summit Industries Inc,Education,Mid-Market,USA,Texas,Dallas,2018-08-09,Inactive,REP-0078,$1M-$5M,45000.00,Net 45,72-2631345
CUST-00700,Quantum Group Ltd,Healthcare,SMB,Spain,Madrid,Madrid,2018-11-16,Active,REP-0267,$1M-$5M,15000.00,Net 15,SP-172422-ABC
CUST-00701,Pro Solutions SARL,Technology,Mid-Market,Australia,New South Wales,Sydney,2022-08-20,Active,REP-0203,$5M-$10M,50000.00,Prepaid,AU-477137-XYZ
CUST-00702,Advanced Enterprises AG,Retail,Enterprise,Italy,Lombardy,Milan,2021-12-27,Active,REP-0203,$5M-$10M,100000.00,Prepaid,IT-422995-ABC
CUST-00703,Nexus Technologies Pte Ltd,Professional Services,SMB,Germany,Berlin,Berlin,2024-04-26,Active,REP-0089,$100M+,30000.00,Net 30,DE356694775
CUST-00704,Advanced Systems SARL,Healthcare,Enterprise,Netherlands,North Holland,Amsterdam,2019-12-28,Active,REP-0245,$10M-$50M,200000.00,Net 60,NE-231690-ABC
CUST-00705,Global Innovations Corp,Education,Mid-Market,Netherlands,North Holland,Amsterdam,2020-11-22,Active,REP-0245,$50M-$100M,40000.00,Net 15,NE-907586-123
CUST-00706,Central Corporation LLC,Manufacturing,Enterprise,Italy,Lazio,Rome,2021-08-26,Active,REP-0112,$1M-$5M,200000.00,Prepaid,IT-380701-123
CUST-00707,Advanced Services SRL,Financial Services,Enterprise,Spain,Catalonia,Barcelona,2021-06-11,Active,REP-0289,$100M+,80000.00,Net 30,SP-675701-123
CUST-00708,Tech Systems Ltd,Retail,Mid-Market,Italy,Lazio,Rome,2018-12-08,Active,REP-0089,$1M-$5M,45000.00,Net 30,IT-158455-123
CUST-00709,Metro Innovations Corp,Healthcare,SMB,USA,California,San Francisco,2023-10-29,Active,REP-0112,$5M-$10M,25000.00,Net 15,95-7239943
CUST-00710,Quantum Partners Inc,Education,Mid-Market,Italy,Lombardy,Milan,2023-12-30,Inactive,REP-0203,$1M-$5M,45000.00,Net 60,IT-736678-ABC
CUST-00711,Advanced Partners Pte Ltd,Government,SMB,USA,California,Los Angeles,2021-07-14,Active,REP-0267,$10M-$50M,20000.00,Net 15,84-8262173
CUST-00712,Smart Industries Corp,Education,Enterprise,Canada,British Columbia,Vancouver,2021-01-02,Active,REP-0112,$50M-$100M,200000.00,Net 60,CA-167287-123
CUST-00713,Advanced Systems Ltd,Professional Services,Mid-Market,Netherlands,North Holland,Amsterdam,2024-01-11,Active,REP-0134,$10M-$50M,40000.00,Prepaid,NE-810073-ABC
CUST-00714,Central Technologies SARL,Education,SMB,USA,New York,New York,2019-08-06,Active,REP-0289,$5M-$10M,15000.00,Net 45,54-1765710
CUST-00715,Quantum Solutions AG,Technology,SMB,Italy,Lombardy,Milan,2020-12-25,Active,REP-0156,$10M-$50M,25000.00,Net 60,IT-926787-123
CUST-00716,Innovative Partners LLC,Government,Mid-Market,Singapore,,Singapore,2019-01-03,Active,REP-0078,$1M-$5M,60000.00,Prepaid,SG-2024-795
CUST-00717,Digital Services SRL,Manufacturing,Mid-Market,United Kingdom,England,London,2023-08-04,Active,REP-0078,$10M-$50M,45000.00,Net 15,GB350365891
CUST-00718,Apex Services LLC,Financial Services,Mid-Market,Germany,Berlin,Berlin,2023-07-03,Active,REP-0089,$1M-$5M,50000.00,Net 30,DE381026467
CUST-00719,Elite Enterprises Ltd,Government,Mid-Market,Spain,Madrid,Madrid,2020-08-12,Active,REP-0289,$5M-$10M,60000.00,Net 45,SP-333072-ABC
CUST-00720,Metro Systems Corp,Healthcare,SMB,France,Auvergne-Rhône-Alpes,Lyon,2022-08-04,Active,REP-0045,$50M-$100M,25000.00,Prepaid,FR-201814-ABC
CUST-00721,Quantum Industries Corp,Healthcare,SMB,Italy,Lazio,Rome,2020-03-11,Active,REP-0245,$50M-$100M,20000.00,Net 15,IT-624362-ABC
CUST-00722,Advanced Group SARL,Government,Mid-Market,Netherlands,North Holland,Amsterdam,2021-02-17,Active,REP-0045,$100M+,40000.00,Net 15,NE-678685-123
CUST-00723,Apex Solutions AG,Technology,Mid-Market,Italy,Lazio,Rome,2021-06-13,Active,REP-0134,$10M-$50M,45000.00,Net 45,IT-178907-XYZ
CUST-00724,Metro Solutions GmbH,Technology,SMB,France,Auvergne-Rhône-Alpes,Lyon,2023-10-15,Active,REP-0245,$5M-$10M,15000.00,Net 60,FR-830567-123
CUST-00725,Pro Industries GmbH,Financial Services,Mid-Market,Canada,Quebec,Montreal,2022-03-02,Active,REP-0078,$100M+,50000.00,Net 60,CA-753203-123
CUST-00726,Metro Technologies SRL,Financial Services,Mid-Market,USA,Texas,Houston,2020-12-04,Active,REP-0203,$1M-$5M,45000.00,Net 60,12-1709294
CUST-00727,Premier Enterprises Ltd,Government,SMB,Netherlands,North Holland,Amsterdam,2019-11-09,Active,REP-0267,$100M+,20000.00,Net 45,NE-947080-XYZ
CUST-00728,Global Industries SRL,Professional Services,Enterprise,Germany,Bavaria,Munich,2018-11-19,Active,REP-0245,$1M-$5M,200000.00,Net 30,DE525626025
CUST-00729,Nexus Solutions AG,Professional Services,Enterprise,Canada,Ontario,Toronto,2022-12-02,Active,REP-0134,$50M-$100M,100000.00,Net 60,CA-682053-ABC
CUST-00730,Smart Enterprises Corp,Healthcare,SMB,Germany,Berlin,Berlin,2018-02-24,Active,REP-0112,$50M-$100M,25000.00,Prepaid,DE327895096
CUST-00731,Summit Partners SARL,Technology,Enterprise,Canada,Quebec,Montreal,2022-02-13,Active,REP-0245,$5M-$10M,150000.00,Net 30,CA-777889-XYZ
CUST-00732,Digital Solutions AG,Manufacturing,Mid-Market,Canada,Quebec,Montreal,2021-05-25,Active,REP-0078,$50M-$100M,45000.00,Net 45,CA-458558-123
CUST-00733,Smart Corporation AG,Technology,Enterprise,Italy,Lazio,Rome,2020-09-09,Active,REP-0112,$10M-$50M,200000.00,Net 60,IT-249580-XYZ
CUST-00734,Tech Services SARL,Government,Mid-Market,Canada,British Columbia,Vancouver,2019-03-28,Active,REP-0289,$5M-$10M,40000.00,Net 45,CA-647160-ABC
CUST-00735,Central Corporation Pte Ltd,Professional Services,SMB,Germany,Bavaria,Munich,2022-01-02,Active,REP-0134,$5M-$10M,20000.00,Net 60,DE940410648
CUST-00736,Pro Innovations SRL,Financial Services,Mid-Market,Canada,Ontario,Toronto,2024-03-03,Active,REP-0089,$100M+,50000.00,Net 30,CA-202316-XYZ
CUST-00737,Advanced Technologies SRL,Healthcare,Enterprise,France,Ile-de-France,Paris,2019-09-14,Active,REP-0245,$1M-$5M,80000.00,Net 30,FR-719763-ABC
CUST-00738,Pro Partners GmbH,Professional Services,Enterprise,Netherlands,North Holland,Amsterdam,2022-06-02,Active,REP-0156,$5M-$10M,100000.00,Net 15,NE-227604-ABC
CUST-00739,Digital Services LLC,Retail,SMB,USA,New York,Buffalo,2018-06-22,Active,REP-0156,$10M-$50M,15000.00,Net 60,66-9319439
CUST-00740,Global Innovations GmbH,Education,Mid-Market,USA,California,San Diego,2021-10-30,Active,REP-0203,$50M-$100M,60000.00,Net 45,99-2076334
CUST-00741,Innovative Group Inc,Retail,Enterprise,United Kingdom,Scotland,Edinburgh,2021-10-31,Active,REP-0078,$50M-$100M,150000.00,Net 60,GB107818473
CUST-00742,Global Services Corp,Manufacturing,Enterprise,Singapore,,Singapore,2020-10-17,Churned,REP-0089,$1M-$5M,80000.00,Net 45,SG-2022-739
CUST-00743,Pro Technologies GmbH,Education,SMB,Singapore,,Singapore,2023-02-03,Active,REP-0134,$50M-$100M,15000.00,Net 15,SG-2021-719
CUST-00744,Summit Innovations Pte Ltd,Retail,SMB,France,Auvergne-Rhône-Alpes,Lyon,2019-07-14,Active,REP-0245,$5M-$10M,30000.00,Prepaid,FR-582259-XYZ
CUST-00745,Premier Technologies SARL,Professional Services,Enterprise,Canada,Ontario,Toronto,2021-09-02,Active,REP-0112,$5M-$10M,150000.00,Net 60,CA-379753-XYZ
CUST-00746,Apex Enterprises LLC,Professional Services,SMB,United Kingdom,England,Manchester,2018-10-24,Active,REP-0112,$10M-$50M,25000.00,Net 60,GB725954533
CUST-00747,Innovative Systems Corp,Retail,Mid-Market,United Kingdom,England,Manchester,2019-05-09,Active,REP-0089,$100M+,40000.00,Net 15,GB908039533
CUST-00748,Tech Corporation Ltd,Government,Mid-Market,Netherlands,North Holland,Amsterdam,2018-06-24,Active,REP-0267,$50M-$100M,60000.00,Net 60,NE-797353-123
CUST-00749,Central Systems SARL,Technology,SMB,Canada,British Columbia,Vancouver,2018-11-10,Churned,REP-0156,$1M-$5M,20000.00,Net 15,CA-901508-ABC
CUST-00750,Tech Systems Pte Ltd,Government,Enterprise,Singapore,,Singapore,2021-08-01,Active,REP-0045,$1M-$5M,80000.00,Net 45,SG-2024-936
CUST-00751,Advanced Technologies SRL,Professional Services,Enterprise,Italy,Lombardy,Milan,2021-02-17,Active,REP-0089,$50M-$100M,200000.00,Net 45,IT-451709-123
CUST-00752,Elite Group GmbH,Manufacturing,Mid-Market,Netherlands,North Holland,Amsterdam,2018-05-11,Active,REP-0045,$100M+,45000.00,Net 30,NE-841697-123
CUST-00753,Digital Group SARL,Technology,Mid-Market,United Kingdom,England,London,2021-04-18,Active,REP-0289,$10M-$50M,45000.00,Net 30,GB956018054
CUST-00754,Digital Services Corp,Retail,SMB,Australia,Victoria,Melbourne,2019-07-30,Active,REP-0289,$1M-$5M,30000.00,Net 15,AU-618863-XYZ
CUST-00755,Tech Group AG,Financial Services,SMB,Singapore,,Singapore,2020-04-15,Active,REP-0112,$50M-$100M,25000.00,Net 60,SG-2021-471
CUST-00756,Digital Solutions SARL,Government,Mid-Market,Germany,Hamburg,Hamburg,2021-10-20,Active,REP-0089,$50M-$100M,50000.00,Net 15,DE259988836
CUST-00757,Pro Group Ltd,Manufacturing,Enterprise,Australia,New South Wales,Sydney,2020-12-05,Active,REP-0112,$100M+,80000.00,Net 60,AU-954180-123
CUST-00758,Innovative Industries SRL,Professional Services,Mid-Market,Canada,Quebec,Montreal,2018-12-12,Active,REP-0245,$50M-$100M,45000.00,Net 45,CA-669592-123
CUST-00759,Metro Systems GmbH,Healthcare,SMB,USA,New York,New York,2018-06-20,Active,REP-0156,$5M-$10M,15000.00,Net 60,59-8856131
CUST-00760,Innovative Services AG,Technology,Mid-Market,Singapore,,Singapore,2020-08-19,Active,REP-0078,$100M+,40000.00,Prepaid,SG-2020-833
CUST-00761,Innovative Corporation LLC,Healthcare,SMB,Canada,British Columbia,Vancouver,2020-10-29,Active,REP-0267,$50M-$100M,25000.00,Net 45,CA-412169-ABC
CUST-00762,Apex Systems Ltd,Government,Enterprise,United Kingdom,Scotland,Edinburgh,2021-10-06,Active,REP-0245,$5M-$10M,100000.00,Net 30,GB520427812
CUST-00763,Nexus Corporation SRL,Professional Services,SMB,United Kingdom,England,London,2018-06-09,Active,REP-0156,$10M-$50M,30000.00,Net 60,GB887108652
CUST-00764,Metro Enterprises Corp,Retail,Mid-Market,Canada,British Columbia,Vancouver,2020-12-24,Active,REP-0112,$50M-$100M,40000.00,Net 15,CA-265185-XYZ
CUST-00765,Advanced Group AG,Professional Services,Mid-Market,Canada,Quebec,Montreal,2022-11-09,Active,REP-0203,$1M-$5M,50000.00,Net 45,CA-838451-123
CUST-00766,Advanced Enterprises Ltd,Professional Services,Mid-Market,Germany,Berlin,Berlin,2019-02-14,Active,REP-0156,$5M-$10M,50000.00,Net 30,DE700589654
CUST-00767,Metro Services SARL,Healthcare,Enterprise,France,Ile-de-France,Paris,2020-12-01,Active,REP-0245,$1M-$5M,150000.00,Net 15,FR-502041-ABC
CUST-00768,Quantum Enterprises Pte Ltd,Retail,Enterprise,USA,Washington,Seattle,2022-06-11,Active,REP-0245,$50M-$100M,200000.00,Net 45,12-6769142
CUST-00769,Tech Partners SARL,Retail,Mid-Market,Italy,Lombardy,Milan,2020-03-24,Active,REP-0289,$10M-$50M,50000.00,Net 30,IT-534564-123
CUST-00770,Central Enterprises AG,Healthcare,Mid-Market,Netherlands,North Holland,Amsterdam,2023-09-06,Active,REP-0112,$5M-$10M,45000.00,Net 45,NE-807298-XYZ
CUST-00771,Digital Industries SARL,Healthcare,SMB,Netherlands,North Holland,Amsterdam,2022-04-23,Active,REP-0156,$50M-$100M,20000.00,Net 45,NE-996210-123
CUST-00772,Pro Corporation GmbH,Financial Services,Enterprise,Canada,Quebec,Montreal,2018-12-23,Active,REP-0112,$10M-$50M,80000.00,Net 60,CA-424740-ABC
CUST-00773,Tech Group GmbH,Healthcare,Mid-Market,Australia,New South Wales,Sydney,2019-11-23,Active,REP-0245,$50M-$100M,40000.00,Net 15,AU-213447-ABC
CUST-00774,Innovative Group Corp,Government,Mid-Market,USA,Massachusetts,Boston,2023-10-30,Active,REP-0134,$1M-$5M,40000.00,Net 15,45-5332905
CUST-00775,Premier Systems GmbH,Education,SMB,Germany,Bavaria,Munich,2021-10-29,Active,REP-0267,$50M-$100M,15000.00,Net 60,DE172819126
CUST-00776,Nexus Partners Pte Ltd,Government,Enterprise,Canada,Ontario,Toronto,2021-05-28,Active,REP-0156,$10M-$50M,200000.00,Prepaid,CA-275875-ABC
CUST-00777,Summit Corporation Inc,Manufacturing,SMB,Australia,New South Wales,Sydney,2018-12-07,Active,REP-0289,$1M-$5M,20000.00,Prepaid,AU-358945-123
CUST-00778,Nexus Technologies AG,Financial Services,Mid-Market,Canada,Quebec,Montreal,2022-01-18,Active,REP-0203,$5M-$10M,50000.00,Net 15,CA-286183-ABC
CUST-00779,Summit Group AG,Government,Enterprise,Italy,Lazio,Rome,2023-03-04,Active,REP-0203,$50M-$100M,100000.00,Net 60,IT-621861-ABC
CUST-00780,Advanced Technologies Inc,Education,SMB,USA,Massachusetts,Boston,2021-10-18,Active,REP-0245,$5M-$10M,20000.00,Net 45,53-5600736
CUST-00781,Premier Group Corp,Manufacturing,SMB,United Kingdom,England,Manchester,2021-11-04,Active,REP-0045,$1M-$5M,20000.00,Net 45,GB302457608
CUST-00782,Central Enterprises SARL,Professional Services,Mid-Market,United Kingdom,Scotland,Edinburgh,2021-09-14,Active,REP-0289,$100M+,50000.00,Net 60,GB669432944
CUST-00783,Pro Enterprises Pte Ltd,Healthcare,SMB,Spain,Catalonia,Barcelona,2022-07-04,Active,REP-0289,$1M-$5M,15000.00,Prepaid,SP-668591-123
CUST-00784,Global Technologies SRL,Retail,Enterprise,Italy,Lombardy,Milan,2021-05-20,Active,REP-0045,$5M-$10M,150000.00,Prepaid,IT-283205-123
CUST-00785,Apex Industries LLC,Retail,SMB,United Kingdom,England,London,2018-10-07,Active,REP-0156,$50M-$100M,30000.00,Net 60,GB913238986
CUST-00786,Premier Group Corp,Manufacturing,SMB,Singapore,,Singapore,2024-05-19,Active,REP-0156,$5M-$10M,25000.00,Prepaid,SG-2022-699
CUST-00787,Summit Industries GmbH,Technology,SMB,Italy,Lombardy,Milan,2018-05-13,Active,REP-0134,$1M-$5M,20000.00,Net 30,IT-535785-123
CUST-00788,Central Partners AG,Technology,Enterprise,Canada,Quebec,Montreal,2023-08-03,Active,REP-0078,$5M-$10M,80000.00,Net 60,CA-110477-123
CUST-00789,Central Innovations SRL,Technology,Enterprise,Italy,Lombardy,Milan,2023-08-18,Active,REP-0267,$10M-$50M,200000.00,Net 30,IT-203568-ABC
CUST-00790,Advanced Partners Ltd,Manufacturing,Mid-Market,Australia,Victoria,Melbourne,2023-03-24,Active,REP-0203,$1M-$5M,50000.00,Prepaid,AU-891156-123
CUST-00791,Tech Innovations SRL,Technology,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2021-01-27,Active,REP-0203,$5M-$10M,40000.00,Net 30,FR-517263-XYZ
CUST-00792,Nexus Enterprises Inc,Financial Services,Mid-Market,United Kingdom,Scotland,Edinburgh,2024-05-12,Active,REP-0045,$1M-$5M,45000.00,Net 45,GB486783181
CUST-00793,Elite Partners GmbH,Healthcare,Mid-Market,Singapore,,Singapore,2022-08-31,Active,REP-0203,$5M-$10M,40000.00,Net 30,SG-2022-064
CUST-00794,Central Enterprises LLC,Professional Services,SMB,Italy,Lazio,Rome,2022-02-16,Active,REP-0112,$100M+,30000.00,Prepaid,IT-837145-XYZ
CUST-00795,Elite Innovations Inc,Government,SMB,France,Ile-de-France,Paris,2022-06-26,Active,REP-0112,$50M-$100M,20000.00,Net 15,FR-580715-123
CUST-00796,Elite Solutions Inc,Retail,SMB,United Kingdom,England,London,2020-09-16,Active,REP-0078,$1M-$5M,30000.00,Net 60,GB364615807
CUST-00797,Premier Solutions SARL,Retail,SMB,France,Auvergne-Rhône-Alpes,Lyon,2021-05-18,Active,REP-0203,$10M-$50M,20000.00,Net 45,FR-249475-123
CUST-00798,Apex Innovations LLC,Healthcare,Mid-Market,Spain,Madrid,Madrid,2021-12-07,Active,REP-0245,$1M-$5M,45000.00,Net 15,SP-476038-ABC
CUST-00799,Smart Systems Inc,Retail,SMB,Singapore,,Singapore,2020-07-21,Active,REP-0112,$10M-$50M,20000.00,Net 60,SG-2021-513
CUST-00800,Digital Enterprises SRL,Technology,SMB,France,Auvergne-Rhône-Alpes,Lyon,2021-10-03,Active,REP-0267,$1M-$5M,15000.00,Net 30,FR-355067-123
CUST-00801,Global Solutions Pte Ltd,Financial Services,Mid-Market,Singapore,,Singapore,2022-11-23,Active,REP-0289,$10M-$50M,50000.00,Net 30,SG-2023-090
CUST-00802,Innovative Services Inc,Government,SMB,Spain,Catalonia,Barcelona,2021-01-26,Active,REP-0078,$10M-$50M,30000.00,Net 45,SP-965800-ABC
CUST-00803,Smart Technologies Corp,Government,Mid-Market,Netherlands,North Holland,Amsterdam,2019-08-09,Active,REP-0203,$100M+,50000.00,Net 15,NE-938469-ABC
CUST-00804,Global Group SARL,Healthcare,Enterprise,Canada,Ontario,Toronto,2024-04-10,Active,REP-0045,$5M-$10M,200000.00,Net 60,CA-756365-XYZ
CUST-00805,Central Services AG,Technology,Mid-Market,USA,California,San Diego,2019-11-11,Active,REP-0078,$100M+,40000.00,Net 30,58-4230580
CUST-00806,Central Innovations Corp,Professional Services,Mid-Market,Australia,Victoria,Melbourne,2018-11-01,Active,REP-0045,$50M-$100M,50000.00,Net 15,AU-981622-ABC
CUST-00807,Digital Enterprises Ltd,Financial Services,Enterprise,Italy,Lombardy,Milan,2021-10-10,Churned,REP-0045,$50M-$100M,100000.00,Net 45,IT-873871-123
CUST-00808,Central Innovations SRL,Retail,Enterprise,France,Ile-de-France,Paris,2023-04-22,Active,REP-0045,$1M-$5M,200000.00,Net 60,FR-553391-123
CUST-00809,Tech Enterprises Ltd,Manufacturing,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2021-12-20,Active,REP-0267,$50M-$100M,60000.00,Net 60,FR-858972-ABC
